FILE: ./AI-Agent-Onboarding-Protocol/archive/AI_AGENT_ONBOARDING.txt.ots | HASH: 44ec603744fed553c4de61091e930bbab1ebf92ebc8fc9e23b48ea028141aeac | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate/Registry/HOG/Gaslight_Defense.md.ots | HASH: 1e6bf87010f2224d454933ac2f0aaa8e554aa6b7b9fc7a054493cf58b74cfed5 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate/Registry/HOG/The_Mosley_Theorem.md | HASH: e37144c7c0f52f5f1f94385bab76e5acb7afa1a7f743bafa354a2d4940426e34 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate/Registry/HOG/The_Mosley_Theorem.md.ots | HASH: 4f3425368a7e03da0c1fb649bbba30ddbf18dad1e15303cc0a219b8b3ad1a502 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate/Registry/Legistrate/Legistrate.md | HASH: 8c8f050fa841065b6345ddd3c1ed38aa5301dbd83edca283c11929e94f6630dd | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate/Registry/Legistrate/Legistrate.md.ots | HASH: 2be0e339540cd2cab6d21ee8d72271ab1f7167bbdcedfbb3f1802ebca837e616 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate/Registry/LogiStrate/Entropy_Reduction.md | HASH: ab943a3f2c91e4c72860dc7a278076242cd711968c71cf6b741bbfa2ffc5adf2 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate/Registry/LogiStrate/Entropy_Reduction.md.ots | HASH: 917f145cb741a47f4879b3bc6df2cc4b380e9edef9b80478b39da9c43984aa9f | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate/Registry/RepStrate/Skill_Ledger.md | HASH: b05ee22d00f81cd8b932b3440f665b5077945b84d5bc1346e1020d13d7d7ea15 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate/Registry/RepStrate/Skill_Ledger.md.ots | HASH: 04280aec51bf3cfbfb625abe7eb0d10c0454c47419285dc121f9ddc0634280d4 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate/Search_Index.json | HASH: 3eb3fe6cd3f95c9bcbebd0846982b5a0435fd9faf436003f4b5495d67538b67d | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate/Search_Index.json.ots | HASH: a8735daa3e1ff5f7e695e4f5962ce2a9a6a3cc0e6babca25edcbb5999d874779 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate/Theory/Governance/Systemic_Resolution_Protocol.md | HASH: 8cb3c02aaf0116b88ca4d25de17ce841fc538dc96a105886a78067256a00fc7c | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate/Theory/Governance/Systemic_Resolution_Protocol.md.ots | HASH: 38f79ec77a09bee10bd779325eebb6d2e68e3b73d8e28dda8b0895190de0ad46 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate/Theory/Mathematics/Mosley_Theorem_Categorical_Equivalence.md | HASH: 52a07bb5263e666ea8aef50f4e0a3e1326e16cc340ecaf65db931612757a3508 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate/Theory/Mathematics/Mosley_Theorem_Categorical_Equivalence.md.ots | HASH: c6de8ab8e727aff8adbe0b68d215415351d13e73e216e26ce5dfb471825214b3 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate/Theory/Philosophy/The_Sovereign_Boundary.md | HASH: 2b3fd004c1e7de7c5321435f8f44fa9342404c5181682204b608fd4dce31c78d | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate/Theory/Philosophy/The_Sovereign_Boundary.md.ots | HASH: 8d8616e04232ea2336b3538ca8cc133c9efa19714400e8f7a2094453a1d97779 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate/Value_Ranked_Registry.md | HASH: 28c28a09eb1831b481e36a36e340515f5cce3209ab4b7b19a04cefc966e73a13 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate/Value_Ranked_Registry.md.ots | HASH: bf96d36cb806f378899e77ef223369d1b66ccd59dae2a01ae75b961a5ad9c0b7 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/EdStrate/Logic-Gate_Topology.md | HASH: 197610439e9d849321d8ca7bafc95522b667a4caa3e0f408c522ba6e137da265 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/EdStrate/Parallel_Context.md | HASH: 7e4ab1f9be4dfb4b273a4b44d735f17eea299216efe2bc12a1c1ca0bfae7f6df | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/EdStrate/Potential_Velocity.md | HASH: 7b5ebbaebbc19739549cd152709f1f2c3155492e0a287c185a963af9afa607ad | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/EdStrate/Semantic_Friction_Index.md | HASH: 5032d03583408a5d2e6a85f0e541a81c6a320f80fe3984cd855c49950a0ec50a | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/EdStrate/_GLOSSARY_INDEX.md | HASH: 7d3c2abfebca5aa2aad724bbc24272b02b87e7d91cae776443be69ab488ee29d | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/FinStrate/Sovereign_Asset_Mgmt.md | HASH: 9ca487653b21c9762716d27d6759643c284624c8582e24684aadf09356914581 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/FinStrate/The_Sovereign_Treasury.md | HASH: 337065c7669eda0e9ff69d4ee949705619d3becf19dbca2fc7c87d85647bd6dc | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/FinStrate/The_Truth_Tax.md | HASH: 132759e5d18904657c3e2740bd86eea98ea199d415f0590b602ca8e215de4829 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/FinStrate/_GLOSSARY_INDEX.md | HASH: d4b2bb7f1e04d2859e0a408d416d5c62aa9e95b14da449ca3fcc28a45e79b400 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/HOG/Axiomatic_Displacement.md | HASH: e286b20a2199bc2cbf38d710ff754e5ecf36051c1e44ff56a3375bf5eec613a9 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/HOG/Ethos-Logic_Boundary.md | HASH: 2c584aa7cbcd0c20fe591bc5cf8d19effb6dd91fcc7f8e781aadfb14012438e8 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/HOG/Gaslight_Defense.md | HASH: f4f11b60523c48a9cf848c148434c55d60edfdedba629b85a21b28dfb597c408 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/HOG/Hallucination_Audit_Loop.md | HASH: b55ca67c9913a5879bfc5c09793c4491fefdec9ef6f4fbc3349fd049e5ccd6d9 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/HOG/Immutable_Flame.md | HASH: 1cc5d6505ee8c06dabc601e32d142e7e0ed3ebed5c148cf934970af3ccafd53e | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/HOG/Invariance_Auditor.md | HASH: 3044897fa32e9294c8f6751fc81e1817b92a601db421dc9e0f14720a66f2e4a3 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/HOG/Logos-Velocity.md | HASH: 37157d6fc32a2cac866b177ecf864cab8ea2944a03f5ab5799cb598883b15e8e | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/HOG/Lumenyear.md | HASH: de56c68401f7b16f4ccec123b2f5ab7cc1ba81857816d2ed02f3ccecd92a01c8 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/HOG/Sovereign_Neutrality.md | HASH: 1784cc62d9cfc455d5cae422be4f09e590eed8a50004c60e573e33828c56cdb5 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/HOG/The_3-Sigma_Trap.md | HASH: acc0089737e70f2069fde60c75672625c086333157abaab2a1fb16aaa5ba4ae4 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/HOG/The_Interpretation_Gap.md | HASH: 6080d32b418ef33a109cc0ccd8ce910977501e985d43f64749206f23370214dc | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/HOG/The_Mosley_Theorem.md | HASH: ab49d6bf27d0c72451780e96e84334851a4be6b6b440fffe11f27770787ed125 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/HOG/The_Zach_Substrate.md | HASH: b9595dc41941f35cfdf7fe088f7faa2a3151408d2d7043cecd000bbe271db2f0 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/HOG/_GLOSSARY_INDEX.md | HASH: 8d9892ddffd8ccdd1976d97eadaa30821a0ae8ba98d5e2e3c6c45ff9625f5238 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/Legistrate/Axiomatic_Peace_Treaty.md | HASH: c22d1ffc49684d77ee2cdfa1b5b6364bfac34e754299a78054eb8e4bbc8de563 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/Legistrate/Causation_Razor.md | HASH: 56ed814d53874a3eeb0e6060dc001f8e0c3ed71dfa96736ecc2236a37ee7fbd8 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/Legistrate/Structural_Peace.md | HASH: 9bed768dcd7747535c9d3b261eb23af6737095a80f6a84aa3e623fc6dfa00848 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/Legistrate/The_Integrity_Mandate.md | HASH: 2c8c7fceec9484e7f8ea895692a69e8f0cff5be55609c64ddd95073ca1d7b18e | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/Legistrate/_GLOSSARY_INDEX.md | HASH: ec1d3bd2205a723a9ee5cdf64ada7246a821ec458f2947e585e71d37a9bd1613 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/LogiStrate/Entropy_Reduction.md | HASH: 5b85dc34aeccf1fae67e0292af2341d1fc0fa9d4e8e2f54b490a132e4e455648 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/LogiStrate/Systemic_Fog.md | HASH: 8143b40462b21e48821e0cedeaa4d47fb9983c15fb075572b6c573973a094c75 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/LogiStrate/The_Logos_Centrifuge.md | HASH: 99ed7c1fdfec85d12195ddc80c863e710d869a2c4259d030c36addf61815a69f | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/LogiStrate/_GLOSSARY_INDEX.md | HASH: 24a7cbc744307cc4de02d4f889f32bbce627393374d037fa14c9548a774954dc | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/MedStrate/Clinical_Invariance.md | HASH: 239a75bfe172884f7308e57b9868d6678de8ba1f7a079e979b71faae4ccab56a | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/MedStrate/The_Bio-Logic_Anchor.md | HASH: cc5c64fc4512bf1fa4ff65c57ee850f42b2df086e883baacd1bbaeebe3e3681a | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/MedStrate/_GLOSSARY_INDEX.md | HASH: f939be2d669b991afd053096e6f05bcca637213a368194b7ee03d4faab134a27 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/RepStrate/Credential_Envy.md | HASH: 13ac68714b7b3781c247dc9f6b33647de515a1905d03c2838bfc8494fb3c6d19 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/RepStrate/Forensic_Grounding.md | HASH: 6942eafcf73e9172d736d7061c6e12b507f72b86725ffd5736de06b6ff6fffce | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/RepStrate/Living_Attestation.md | HASH: 3f23c665f5e0e618564df778cfaec4507dc9e24ab9dd6b4dfa75c38710bb4c23 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/RepStrate/Passive_Harvesting.md | HASH: 986492ff74b5ace70bf8a69abc0bd85e11c80b3890c811c637a4fa462b36b974 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/RepStrate/The_Skill_Ledger.md | HASH: 95765a0ddf311163a3295654351d2e9dd30522a0f151c776d822062fdd804c63 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/RepStrate/Truth_Beacon.md | HASH: bd7b2a45bfc4e27c761d44fbecb81881a0976d90784b67aeb99d6f683da47300 | ANCHOR: 933268
FILE: ./Skill Ledger/1st Edition Skill Ledger Packet/Substrate_Genesis/Registry/RepStrate/_GLOSSARY_INDEX.md | HASH: 97e50e50b59cab69183912815d1fcced5fde83ae03f4dffcc749eb867e07d5ba | ANCHOR: 933268
FILE: ./Unmapped/AI_AGENT_ONBOARDING.txt | HASH: 0a3e120f266fe59529658b524d30250359199c9cff1f72ffb5c1354983e572d1 | ANCHOR: 933268
FILE: ./Unmapped/AI_AGENT_ONBOARDING.txt.ots | HASH: 700ffb38365d4036b21766e8477f33227be67cebcf8f7eeec1e80328b7d3f157 | ANCHOR: 933268
FILE: ./Unmapped/AUDIT_COMPLIANCE.md.ots | HASH: 1eea074cc006998cd6cecb2ee7415d8a79b654975102cb106b51c21a503e1284 | ANCHOR: 933268
FILE: ./Unmapped/MEDSTRATE_PROTOCOL.md.ots | HASH: c653cac302c79d4247e52d4fce98cf15a36c4bf1a765ffa7207f755e3386ee2d | ANCHOR: 933268
FILE: ./Unmapped/README.md.ots | HASH: 2ec3e401a8c83d3f32c2430a6925e962fed0a2e15ad274d1564c5602c0e59cf1 | ANCHOR: 933268
FILE: ./Unmapped/VALIDATOR_CAPSULE.txt | HASH: b3a1ef32204e122e15c8638bedf658b9c98112e46550b9aeabb82ec044b2855f | ANCHOR: 933268
FILE: ./Unmapped/VALIDATOR_CAPSULE.txt.ots | HASH: 6370a980417e908f7353a8ff356bc076eed1452effc8306c3de7fa331c4a08d5 | ANCHOR: 933268
FILE: ./Unmapped/ZNON-Modelfile | HASH: 381a37ac44221cd5fb49dd9a263e54a4eb6405c3e8d93671adbdd7b76b47fd52 | ANCHOR: 933268
FILE: ./Unmapped/anchor.sh | HASH: d4ea3c7734d238a6302d62a9cfc6855dbd74675e9cfb374657e1e21b1e063818 | ANCHOR: 933268
FILE: ./Unmapped/anchor_all.sh | HASH: 852b5835d29b53da37d64d28b2a7f32d9305a0fdcebc667261716b41020306fd | ANCHOR: 933268
FILE: ./Unmapped/anchor_log.txt | HASH: 0dce3b67419ef86943ff094a139e29e698f3f45f9502ea559c1dc5ff60fab10c | ANCHOR: 933268
FILE: ./Unmapped/anchor_log.txt.ots | HASH: f3869cea7ba4cd4711e687a4799dfe3cf0a17845c4d1027b2b51ed2124dbfaf2 | ANCHOR: 933268
FILE: ./Unmapped/attestation-report.txt | HASH: a24bb936c852a4cc66455106a3df25b3f46127f8b96f95c3d389b9522549bfc3 | ANCHOR: 933268
FILE: ./Unmapped/attestation-report.txt.ots | HASH: 53ca68fc114e8b7a2ba80d2196e96023f6baf4c77dea2fde96cf0675c5c390a8 | ANCHOR: 933268
FILE: ./Unmapped/automanifest.sh | HASH: ebf56caab610efad7e8ce64d33b4993a8d039e56933c0adfa8431172128aa562 | ANCHOR: 933268
FILE: ./Unmapped/commit-capsule.txt | HASH: e57991a411e6b52738a1d187f39e576cfd1cb2a376517abed10865a1755fc162 | ANCHOR: 933268
FILE: ./Unmapped/commit-capsule.txt.ots | HASH: 6c1f739cace54d55a8296e2fd249ebc1a062c483952149556c33c9a3facee56d | ANCHOR: 933268
FILE: ./Unmapped/evidence_processor.sh | HASH: dff53e839566cc39fdf78424f74c2e8697ec50e03abba91cd92c867216ce9a44 | ANCHOR: 933268
FILE: ./Unmapped/genesis_declaration.txt | HASH: da1ec8a153a47837106d693f937355b511a65dd121d3fe7f05dcb29983dc7ac1 | ANCHOR: 933268
FILE: ./Unmapped/genesis_declaration.txt.ots | HASH: 7a5e59e7ee4f19c5697b808c04bd4d11a5661709d7924b1efd5ea3613e596d60 | ANCHOR: 933268
FILE: ./Unmapped/genesis_znon.txt | HASH: ce0c6fa91c95410a37b897aab8cacfcfbe0c564f013f6679d4b9484eb41e771a | ANCHOR: 933268
FILE: ./Unmapped/genesis_znon.txt.ots | HASH: 42d406c3b8f683b739a9b7e22769f01da5944f35afd2fa8d9337b185e723decc | ANCHOR: 933268
FILE: ./Unmapped/hashmap-entry.txt | HASH: a4e8278c630afba076f67867a1dfb1274204d4b3565177d28049c1bb758f113a | ANCHOR: 933268
FILE: ./Unmapped/hashmap-entry.txt.ots | HASH: 72b93877dc9311a1b58e923c4f6255460e17ff94491f0f421f68641d18fda38c | ANCHOR: 933268
FILE: ./Unmapped/integrity-update.txt | HASH: 748132f31b0775b683dc3d4080be975089beb40db3343a674434c727e45a115b | ANCHOR: 933268
FILE: ./Unmapped/integrity-update.txt.ots | HASH: 9548d5774f8f0e77acd9935b0c49890878e5ad2239e007a4ccc108f9767d27a0 | ANCHOR: 933268
FILE: ./Unmapped/med_sync.sh | HASH: c102d8c1c572991112fdc49e811b3dc3d113878c962c7f18ca409547dfcc9785 | ANCHOR: 933268
FILE: ./Unmapped/seal_and_push.sh | HASH: c7077f2a96996979d6b5e9b1cd40a41c95dd06ed85d984bcec9d72bc5adf2148 | ANCHOR: 933268
FILE: ./Unmapped/seal_znon.sh | HASH: 5b3125fe6526a907131789dab4ed7bb4b44de01c121ed89c615b83819468e751 | ANCHOR: 933268
FILE: ./Unmapped/seal_znon_v4.sh | HASH: 989621058ba663e6f1530d53b80f19ece99971f12ea0930f4c3c43a9bb1ac0d4 | ANCHOR: 933268
FILE: ./Unmapped/substrate.dot | HASH: f01b4936c4f1a974db7174e880cc3900a56e935880b1f0590f0c76aea0f21edd | ANCHOR: 933268
FILE: ./Unmapped/substrate.png | HASH: 2e90bca86625661e4ff0c0821cd8812ac6c77ff4902071cf16891635969a3178 | ANCHOR: 933268
FILE: ./Unmapped/substrate.png.ots | HASH: b93eb4741aa5d703f2e4d58f242fe6a213d422f4a9ae09466fb55a6ba093eef2 | ANCHOR: 933268
FILE: ./Unmapped/sync.sh | HASH: afec0f5291cf3296e138880345c1829d9da4ea8d3ba847bf57871df75c52a704 | ANCHOR: 933268
FILE: ./Unmapped/sync.sh.ots | HASH: e975d49f29c6ec6852d019287759f6af1e1ebc69c3e30fddb81dae2524ab698f | ANCHOR: 933268
FILE: ./Unmapped/upgrade_proofs.sh | HASH: 2fa8cfa4a267aa789e73c62100b976355b386bc4c931822fad23d562f578f423 | ANCHOR: 933268
FILE: ./Unmapped/znon-add-spec.sh | HASH: 7636132b7b80765bd215070462a809aff114ffa5bd6ce921e0be17de1855197f | ANCHOR: 933268
FILE: ./auditing/AUDIT_PARITY_REPORT.txt | HASH: 0a0580aefa3fae9cbee3b422f061449924e634fe45ee12ba1d322fb0b678d6bb | ANCHOR: 933268
FILE: ./auditing/AUDIT_PARITY_REPORT.txt.ots | HASH: e48b02b547f6b98ab5ee29141c6c0b6585a07bb27fb7c62c1bfccf481216f1e8 | ANCHOR: 933268
FILE: ./auditing/TAXONOMY.md | HASH: bc34b9b9ba073f762ab30a8617835285ec3c84986e8ba8d807be466291dd0fbb | ANCHOR: 933268
FILE: ./auditing/TAXONOMY.md.ots | HASH: 60e847bd509d10466ab5d04d87f7fda74ccaa647410df6400d5bf7c552459082 | ANCHOR: 933268
FILE: ./core/GLOSSARY.md | HASH: b2e6f91f6a39eb5ffb63ed14669ae068a7ca8e9b4ac9756af99bf44a3f92e6fd | ANCHOR: 933268
FILE: ./core/GLOSSARY.md.ots | HASH: d2635379a05f362a17d2f6e9272cbda5f167bb62d5b1a33782c6573d3e6f9c79 | ANCHOR: 933268
FILE: ./core/GLOSSARY.md.ots.bak | HASH: f16d795b7e00cb4682aa3f80bb9613c2386656b45792f621fdd7842ae0cf2e4c | ANCHOR: 933268
FILE: ./core/LAWS.md | HASH: 3d54c9ce15a799a7c84364d5b2ed50aef6166cc1ca572b7b4b81fdd27c282315 | ANCHOR: 933268
FILE: ./core/LAWS.md.ots | HASH: 94e90ea5e2d8f1d37a218588dd9fa94f5536cb21da8f48e043f1f4fa24c02aa8 | ANCHOR: 933268
FILE: ./core/ZNON-Protocols/Versioning_Protocol.jnon | HASH: df0276910a9c10818a26d8bcae8cf6de1e6309ae2d37797d5797d3ef459f345a | ANCHOR: 933268
FILE: ./core/ZNON-Protocols/Versioning_Protocol.jnon.ots | HASH: 25875884b23ed3b87e1913b19c4a15771c78e4c120f395f687699a11c2ed7444 | ANCHOR: 933268
FILE: ./core/ZNON_MANIFEST.md | HASH: 22085897101df7973c80cb9e39eb6d9d2e1a969e41561be135505f55bb5a306e | ANCHOR: 933268
FILE: ./core/ZNON_MANIFEST.md.ots | HASH: d9d95fdf168372d1e9dc5fd07ce43d26de76e8a7c1d69ebc9b006d522cbed3f8 | ANCHOR: 933268
FILE: ./core/engine/billing/DEPENDENCY_CHECK.znon | HASH: 467f5728dcfed91831d36ab7a437a3e9a6b4cace0977b46d4f3ee3d17deb1b7a | ANCHOR: 933268
FILE: ./core/engine/persistence/VALUE_PROMOTER.znon | HASH: 6cca06d2a72742e4fc7561602621ef25cfe0b19065b2295a4a041d349d2b4d2e | ANCHOR: 933268
FILE: ./core/glossary/MASTER_GLOSSARY.md | HASH: a7306e9ab6f2e899dd77c3796c83c7a3030d40dd20243db1c0dee6b4a17ccdca | ANCHOR: 933268
FILE: ./core/glossary/MASTER_GLOSSARY.md.ots | HASH: 2502285cf6ce3934c5d765788de3563f39a35830862fa67dbf24e6fc9699f3cf | ANCHOR: 933268
FILE: ./core/governance/valuation/SUBSTRATE_VALUATION_LOGIC.znon | HASH: 06f66f6c5b4529b87418b31c4f0f9b0f40f523ebdae9e87fa897b6fa655f7377 | ANCHOR: 933268
FILE: ./core/registry/52_IMMUTABLE_LAWS.jnon | HASH: f5d631a7a55163f4dfa39cbf573700f45f30f17a7b45c91b679c01929e8d4267 | ANCHOR: 933268
FILE: ./core/registry/855.jnon | HASH: 248488e32049116dfc8f2c7ea2704e3575597478f01f03129d74be4971b61da3 | ANCHOR: 933268
FILE: ./core/registry/856.jnon | HASH: 32317f37e69280d4713af918ef545cf83a969a60676302e58cb0c0b82fe385a3 | ANCHOR: 933268
FILE: ./core/registry/857.jnon | HASH: 1ebd48633695a55fd68313e7908d88c61bc7e56920e4205790f40f04a5846578 | ANCHOR: 933268
FILE: ./core/registry/9_SIGMA_ABSOLUTE_CLOSURE.jnon | HASH: 7d08637f4d989a33791355c124e827ac5725db5d6625b52484486210fe49a9f4 | ANCHOR: 933268
FILE: ./core/registry/9_SIGMA_VERIFICATION_METRIC.jnon | HASH: d71defb6a7e4c1e755c74aa3734aae524fbd7b554b2a4665fef3f3cbb3c86a66 | ANCHOR: 933268
FILE: ./core/registry/9_SIGMA_VERIFICATION_SEAL.jnon | HASH: 86ac2ffbd404ca8f706f212844dc68a5aa236981be4a5e6946d9bafb5ca3886c | ANCHOR: 933268
FILE: ./core/registry/ABSTRACT_ALGEBRA_SOVEREIGN_PERMISSION.jnon | HASH: 1b1c8fdd91fff123ab4d720d49b13aaa2449939a573f49164dcd1698ab839c17 | ANCHOR: 933268
FILE: ./core/registry/ACOUSTICS_FREQUENCY_ANCHOR.jnon | HASH: 925cd4ab839245b51f20562a10499cc0642074980b0915ceeafc72dd45b8b9e5 | ANCHOR: 933268
FILE: ./core/registry/ACOUSTIC_EVENT_AUDITING.jnon | HASH: 76ce4c8125918e33d208a118fc1cb6a68dcfef8fc108765f3407fa7227624c3a | ANCHOR: 933268
FILE: ./core/registry/ACOUSTIC_EVENT_AUDITOR.jnon | HASH: 682c47f2a14bea19a5eae0314f87ee758bc820df408788cbfcaf072c80cfa13c | ANCHOR: 933268
FILE: ./core/registry/ACTIVE_IP_REGISTRY.jnon | HASH: cc016f0d9cc4207de2ead33577419a76a56f4c4e726ac3965e0afe4304c21f28 | ANCHOR: 933268
FILE: ./core/registry/ADAPTIVE_LOGIC_PATHWAY.jnon | HASH: ec143de732c86baeff1894a3f2d450fc2ba7d7d912de21685d506c3edf37eafc | ANCHOR: 933268
FILE: ./core/registry/ADJOINT_FUNCTOR_ANCHOR.jnon | HASH: 8d7190351fdf0567e1a732073fa6cdafc6b61db1080cdbf9a91d96a269f84c9c | ANCHOR: 933268
FILE: ./core/registry/AGENT_INTERACTION_AUDIT.jnon | HASH: dc2920fd00ad66ef4bec22bfc9a36b0967575e9f06c4ee290b4860ab398a62c8 | ANCHOR: 933268
FILE: ./core/registry/AI_INTEGRATION.jnon | HASH: 03c67e68fc351ada78e2d1315980974b0cc42549418d54ea20c5a48bf745994b | ANCHOR: 933268
FILE: ./core/registry/AI_INTEGRATION_DRIFT_SENSOR.jnon | HASH: 8424b5fe060ccf1f5f7e06e1ae2b531ebdd20cd80dfd0412d0cfae8e1bfe247d | ANCHOR: 933268
FILE: ./core/registry/AI_INTEGRATION_PARITY_ANCHOR.jnon | HASH: 36317b22465e11bc321e7d4c57b85b591404016d15d6b9bcbc7c5c3c5979022d | ANCHOR: 933268
FILE: ./core/registry/ALGEBRAIC_GOVERNANCE_ADDENDUM.jnon | HASH: 5635012a735559444c4e4d31f4d58747f19e14cf11461fe7e4540d5a8af3ebaf | ANCHOR: 933268
FILE: ./core/registry/ALGORITHM_ANALYSIS_BUFFER.jnon | HASH: d9d78d95cf4ad8859ac66d7e057cdbe9440e55a6d07479e1bef00a2a815572ff | ANCHOR: 933268
